Transaction_ID,User_ID,Loan_Type,Loan_Amount,Date,Payment_Status,Reason
LON_609F082CE95E,PP1097837,Credit Score,85967.07,2024-03-18,Successful,Successful
LON_DFC6134A54B7,PP0023136,Mutual Fund,77768.32,2024-04-20,Successful,Successful
LON_A7028ECFC91B,PP0038863,Mutual Fund,62595.78,2024-11-23,Successful,Successful
LON_0C5AD19AA219,PP0006436,Mutual Fund,87202.37,2024-08-04,Successful,Successful
LON_499C57E17BF8,PP1093998,Auto Loan,53748.27,2024-10-17,Successful,Successful
LON_0EAF29D5557D,PP0022546,Auto Loan,6898.96,2024-12-30,Successful,Successful
LON_93C36AC487FD,PP1062312,Mutual Fund,82229.75,2024-07-22,Successful,Successful
LON_000667B697C3,PP1062808,Credit Score,61444.96,2024-07-14,Successful,Successful
LON_A745B4A129ED,PP1053949,Credit Score,89093.78,2024-11-07,Successful,Successful
LON_F6264B132B4C,PP1052900,Auto Loan,60533.37,2024-11-21,Successful,Successful
LON_88B7BD6DBE48,PP0037415,Credit Score,97614.68,2024-11-28,Successful,Successful
LON_B56F679BDE90,PP1094252,Auto Loan,54902.28,2024-07-09,Successful,Successful
LON_2E50D6C254D8,PP1083689,Credit Score,31694.08,2024-04-05,Successful,Successful
LON_39AB5118212A,PP0029479,Mutual Fund,75668.36,2024-05-23,Successful,Successful
LON_F1CBF6549313,PP0034434,Auto Loan,45960.69,2024-06-30,Successful,Successful
LON_D5ACADAED411,PP0016946,Auto Loan,28617.7,2024-11-23,Successful,Successful
LON_3BFB86068106,PP1077351,Gold Loan,26673.09,2024-03-26,Successful,Successful
LON_B2A82AD3811E,PP0023400,Credit Score,85662.44,2024-09-16,Successful,Successful
LON_319678B6FD02,PP1077186,Mutual Fund,23160.2,2024-03-03,Successful,Successful
LON_1A6BAF1990A0,PP1059535,Auto Loan,53779.78,2024-03-29,Successful,Successful
LON_9E65B571583D,PP1051521,Gold Loan,52563.34,2024-06-05,Successful,Successful
LON_D043F82623EC,PP0035265,Gold Loan,98447.55,2024-09-08,Successful,Successful
LON_D5E00ABE7EEC,PP1097023,Mutual Fund,71806.13,2024-08-31,Successful,Successful
LON_DC010315C7A8,PP1064170,Auto Loan,97856.82,2024-12-15,Successful,Successful
LON_7FE9496FB258,PP0008454,Credit Score,81793.97,2024-03-26,Successful,Successful
LON_A253C7EA482A,PP1100476,Gold Loan,42632.77,2024-06-01,Successful,Successful
LON_A1A35D423C3B,PP1083639,Credit Score,57650.53,2024-09-21,Successful,Successful
LON_E579FD315DF9,PP1081875,Credit Score,62611.5,2024-04-12,Successful,Successful
LON_1068F9B56D67,PP0034812,Auto Loan,46685.49,2024-04-07,Successful,Successful
LON_8D78F6EC1F08,PP0048044,Auto Loan,90343.09,2024-03-27,Successful,Successful
LON_F8FB3BFC09FB,PP1077648,Gold Loan,64950.43,2024-06-11,Successful,Successful
LON_B8B16BA0E1DD,PP1051599,Auto Loan,92007.09,2024-01-20,Successful,Successful
LON_7C4BDEAE09AE,PP1078616,Mutual Fund,28572.11,2024-11-06,Successful,Successful
LON_58C72F45F071,PP0020614,Auto Loan,77760.47,2024-04-09,Successful,Successful
LON_BD499F6A3E17,PP0014190,Gold Loan,49522.6,2024-03-15,Successful,Successful
LON_D5AF3E59AC30,PP1103703,Mutual Fund,36033.42,2024-05-22,Successful,Successful
LON_88F4175468C7,PP0020461,Auto Loan,85063.67,2024-11-18,Successful,Successful
LON_EF90C562A19D,PP0004047,Auto Loan,38142.66,2024-03-03,Successful,Successful
LON_D39B78E8523B,PP0045249,Mutual Fund,27565.76,2024-04-20,Successful,Successful
LON_81053C255797,PP1076877,Credit Score,36994.48,2024-12-19,Successful,Successful
LON_639416BBDFAA,PP1099599,Mutual Fund,88608.69,2024-05-24,Successful,Successful
LON_A638705CC2BD,PP1097837,Mutual Fund,33097.8,2024-02-25,Successful,Successful
LON_F41BD1BC2FA5,PP0042568,Auto Loan,91675.13,2024-03-07,Successful,Successful
LON_D2CAB94045CA,PP1075225,Mutual Fund,37479.97,2024-03-21,Successful,Successful
LON_F90A721FF7CD,PP0038279,Mutual Fund,99222.9,2024-01-11,Successful,Successful
LON_BFC0421B95E6,PP1075333,Credit Score,15579.89,2024-09-21,Successful,Successful
LON_C2CF9EA2D337,PP0020641,Auto Loan,64302.88,2024-12-10,Successful,Successful
LON_7864F5F13072,PP0007234,Mutual Fund,58572.12,2024-02-16,Successful,Successful
LON_C86E73F40D56,PP1090260,Auto Loan,24493.81,2024-02-19,Successful,Successful
LON_7BFF57ABC951,PP1098619,Mutual Fund,65201.99,2024-07-15,Successful,Successful
LON_86FB3AA346D4,PP0025945,Auto Loan,58920.66,2024-04-24,Failed,Server error
LON_44F605D2A80E,PP1078637,Credit Score,95943.01,2024-05-27,Successful,Successful
LON_84873EFEF7CA,PP0036955,Credit Score,80340.1,2024-04-15,Successful,Successful
LON_BE26CBF50BEA,PP1051562,Gold Loan,68586.09,2024-12-09,Successful,Successful
LON_929F80118D33,PP1098757,Auto Loan,76215.04,2024-07-24,Successful,Successful
LON_C70303EFFD7B,PP0030206,Credit Score,92829.11,2024-02-14,Successful,Successful
LON_9E6160BB980F,PP1063734,Auto Loan,30312.71,2024-05-07,Successful,Successful
LON_3A15EA7AF19A,PP0001245,Auto Loan,53179.67,2024-10-24,Successful,Successful
LON_B83F312854AD,PP1051974,Auto Loan,10675.49,2024-10-25,Successful,Successful
LON_9DBF3814E32F,PP1095764,Gold Loan,99966.88,2024-02-12,Successful,Successful
LON_365379A05457,PP1082193,Gold Loan,40562.0,2024-08-04,Successful,Successful
LON_2188672DE02D,PP1098692,Gold Loan,56414.41,2024-07-17,Successful,Successful
LON_247BAC2F0AFD,PP0020233,Credit Score,20053.88,2024-06-22,Successful,Successful
LON_89D64FC905CA,PP0017804,Credit Score,88751.48,2024-09-14,Successful,Successful
LON_9F9060012E3D,PP1069386,Auto Loan,98841.84,2024-05-07,Successful,Successful
LON_B6BB09DA25EF,PP1103666,Mutual Fund,34640.31,2024-02-24,Successful,Successful
LON_A7F47AB85392,PP0027942,Mutual Fund,82610.99,2024-02-25,Successful,Successful
LON_5A3CCDC41406,PP1093373,Credit Score,67103.52,2024-07-09,Successful,Successful
LON_C5CAF0C40670,PP0017890,Auto Loan,64786.05,2024-06-27,Successful,Successful
LON_361D1F427628,PP1077982,Credit Score,35099.57,2024-07-13,Successful,Successful
LON_47BB4A6EFF53,PP0035410,Credit Score,29552.28,2024-09-22,Successful,Successful
LON_9183F5FCBB6B,PP1057797,Gold Loan,80172.27,2024-06-07,Successful,Successful
LON_7CBE8E27266F,PP1050141,Credit Score,84985.29,2024-03-14,Successful,Successful
LON_40C3CF8F3C22,PP0027625,Credit Score,22694.61,2024-01-07,Successful,Successful
LON_D361DBED8F2F,PP1071100,Credit Score,79442.05,2024-06-28,Successful,Successful
LON_CFD1AB388B16,PP0012195,Mutual Fund,22764.14,2024-10-04,Successful,Successful
LON_A77048BCD300,PP1052211,Mutual Fund,75641.27,2024-05-15,Successful,Successful
LON_640844887349,PP0036992,Auto Loan,26320.03,2024-10-12,Failed,Wrong Info
LON_0EAB313882E2,PP1083562,Gold Loan,12876.69,2024-08-16,Successful,Successful
LON_4260CDE97143,PP0046696,Mutual Fund,43778.09,2024-02-01,Successful,Successful
LON_7B934B45C0F9,PP1060066,Auto Loan,32666.52,2024-09-15,Successful,Successful
LON_890BE153F51B,PP1082410,Mutual Fund,70694.01,2024-12-03,Successful,Successful
LON_B6D1B170E6A9,PP1061720,Credit Score,17160.36,2024-09-04,Successful,Successful
LON_75DD81195FDD,PP0048109,Credit Score,31709.18,2024-04-03,Successful,Successful
LON_9E44518B74E4,PP0004205,Gold Loan,89429.92,2024-12-05,Successful,Successful
LON_2D795092C268,PP0031172,Gold Loan,56839.22,2024-10-13,Successful,Successful
LON_DBBCB7F98D5A,PP0034810,Auto Loan,4406.63,2024-06-24,Successful,Successful
LON_BDAD4469E578,PP1095261,Mutual Fund,6475.07,2024-08-26,Successful,Successful
LON_CB81C928F3F6,PP1102839,Auto Loan,82428.47,2024-08-01,Successful,Successful
LON_8B3571A46313,PP1103558,Auto Loan,7370.96,2024-08-13,Successful,Successful
LON_CC137CCCEBE9,PP0018525,Auto Loan,13419.7,2024-10-12,Successful,Successful
LON_A111864FECE4,PP1086529,Gold Loan,85758.93,2024-09-22,Successful,Successful
LON_7EBF3C60830F,PP0007970,Auto Loan,82512.65,2024-03-07,Successful,Successful
LON_F766C2B29F95,PP1101549,Credit Score,58055.62,2024-02-21,Successful,Successful
LON_A677F36BFA64,PP1090353,Mutual Fund,92411.28,2024-11-11,Failed,Server error
LON_1C350324B75C,PP0017087,Gold Loan,79483.56,2024-10-03,Successful,Successful
LON_FA95C1E8A8AB,PP0006011,Gold Loan,69199.69,2024-12-24,Successful,Successful
LON_F8433AFBCAFA,PP1076323,Gold Loan,31523.17,2024-01-08,Successful,Successful
LON_E93D72503D8F,PP1082707,Auto Loan,23472.25,2024-05-21,Successful,Successful
LON_F48C5EB05187,PP1056726,Credit Score,30648.66,2024-10-29,Successful,Successful
LON_43593633B468,PP1072108,Credit Score,34643.54,2024-12-07,Successful,Successful
LON_6DD0393D3C76,PP1086348,Mutual Fund,76637.35,2024-02-10,Successful,Successful
LON_9A3735DA21F8,PP0030714,Credit Score,98464.71,2024-12-01,Successful,Successful
LON_02ABBDDC8060,PP0033734,Credit Score,43180.18,2024-07-02,Successful,Successful
LON_C1E2A273E2BE,PP1103685,Gold Loan,56047.47,2024-04-15,Successful,Successful
LON_81DC793C8F20,PP1070305,Mutual Fund,85672.8,2024-03-28,Successful,Successful
LON_87DA5DBBA61D,PP1058388,Auto Loan,47517.54,2024-06-15,Successful,Successful
LON_33BC5E265EC8,PP1056441,Gold Loan,78134.82,2024-01-29,Successful,Successful
LON_8BD18EB99EDE,PP1061760,Mutual Fund,3003.2,2024-09-29,Successful,Successful
LON_A37A291DF514,PP0015702,Mutual Fund,53188.46,2024-12-11,Successful,Successful
LON_BA5A96E97ACB,PP0045720,Credit Score,22466.84,2024-06-15,Successful,Successful
LON_786E9A20EED5,PP0010624,Mutual Fund,17119.11,2024-02-04,Successful,Successful
LON_B05587FA839E,PP1066775,Gold Loan,11206.8,2024-02-18,Successful,Successful
LON_A1941A36A31B,PP1094202,Auto Loan,20955.1,2024-08-14,Successful,Successful
LON_E99968BF92F7,PP0035857,Mutual Fund,24677.42,2024-05-22,Successful,Successful
LON_1E5B4C7057C8,PP0045484,Mutual Fund,19849.74,2024-02-21,Successful,Successful
LON_DF0896B0D972,PP0016611,Gold Loan,89996.08,2024-10-21,Successful,Successful
LON_045B793F8A64,PP1075778,Gold Loan,49242.17,2024-11-22,Successful,Successful
LON_F5F6AFCFAD46,PP0026308,Mutual Fund,72820.68,2024-02-18,Successful,Successful
LON_3493B8BDCBAF,PP0039992,Auto Loan,56030.65,2024-09-27,Successful,Successful
LON_6E3CAB64A90A,PP1068005,Credit Score,66307.32,2024-08-07,Successful,Successful
LON_1DCAC352C073,PP1068031,Gold Loan,57844.2,2024-02-23,Successful,Successful
LON_BC64BF7A146D,PP0009189,Gold Loan,71540.61,2024-06-21,Successful,Successful
LON_4A5975AE00DC,PP0003343,Auto Loan,2042.51,2024-01-28,Successful,Successful
LON_E52CE089FBBB,PP0022977,Credit Score,28889.49,2024-04-21,Successful,Successful
LON_F7016AA62834,PP0043790,Auto Loan,96683.17,2024-12-05,Successful,Successful
LON_87AA9FF87C68,PP1067396,Mutual Fund,99821.68,2024-05-05,Successful,Successful
LON_D04F42620169,PP0029089,Credit Score,60371.74,2024-05-08,Successful,Successful
LON_ABEFD62510AC,PP0042679,Gold Loan,1865.8,2024-04-23,Successful,Successful
LON_236751655821,PP1104010,Gold Loan,96324.05,2024-03-07,Successful,Successful
LON_67899AE2E2F7,PP1070658,Credit Score,82818.67,2024-05-26,Successful,Successful
LON_945626A1C5A7,PP1100891,Auto Loan,67985.72,2024-04-06,Successful,Successful
LON_4AACC31FCF62,PP1088878,Auto Loan,18881.39,2024-03-19,Successful,Successful
LON_26BCF98631D6,PP0012611,Gold Loan,92277.74,2024-02-28,Successful,Successful
LON_E7D6F2016E3A,PP1069897,Mutual Fund,60180.25,2024-06-28,Successful,Successful
LON_6927415F6152,PP1091901,Auto Loan,74088.79,2024-06-30,Successful,Successful
LON_8CC00F6426EA,PP0026411,Gold Loan,34675.15,2024-09-29,Successful,Successful
LON_133808160869,PP1072526,Auto Loan,58504.83,2024-03-05,Successful,Successful
LON_6F8C921446C6,PP0020260,Gold Loan,49449.71,2024-10-26,Successful,Successful
LON_7FF3AF338B1E,PP1077425,Mutual Fund,70624.03,2024-10-11,Failed,Bank Denied
LON_94EA330817EE,PP1057657,Auto Loan,94631.23,2024-02-26,Successful,Successful
LON_1AC3FDC98376,PP0046591,Credit Score,74509.57,2024-04-05,Successful,Successful
LON_AD9428A79AC8,PP1094034,Auto Loan,49150.96,2024-09-28,Successful,Successful
LON_B5D68B182186,PP1062912,Mutual Fund,80897.29,2024-04-05,Successful,Successful
LON_25561AE09804,PP1063602,Credit Score,17000.92,2024-01-12,Successful,Successful
LON_106BB19E94F0,PP0021667,Gold Loan,68107.94,2024-09-30,Successful,Successful
LON_375EDD527CB3,PP1096251,Credit Score,86328.47,2024-04-16,Successful,Successful
LON_9A21266F555B,PP1057781,Gold Loan,31557.47,2024-05-28,Successful,Successful
LON_6B1D3D64774D,PP0032442,Auto Loan,31719.14,2024-06-20,Successful,Successful
LON_24540DDFE237,PP0048661,Gold Loan,11028.04,2024-07-29,Successful,Successful
LON_70C7F36B91CF,PP1105007,Gold Loan,8035.48,2024-06-13,Successful,Successful
LON_8EB0F41373B1,PP0023777,Credit Score,77624.33,2024-05-29,Successful,Successful
LON_498E8A4D7919,PP1083275,Auto Loan,90073.74,2024-03-21,Successful,Successful
LON_CB6561F378DD,PP1106969,Credit Score,34264.62,2024-10-08,Successful,Successful
LON_63A08931A7E2,PP1061323,Gold Loan,65691.16,2024-11-10,Successful,Successful
LON_5FDDE9832A2D,PP1059998,Gold Loan,14346.73,2024-03-19,Successful,Successful
LON_DCFA511A342E,PP1081693,Credit Score,98569.09,2024-06-22,Successful,Successful
LON_60739C9D6BBD,PP0026615,Mutual Fund,83255.46,2024-07-22,Successful,Successful
LON_EA0794F9BF70,PP1094524,Auto Loan,35142.0,2024-10-29,Successful,Successful
LON_50FFDAC0D509,PP1049554,Credit Score,14244.21,2024-08-05,Successful,Successful
LON_B32D69808D64,PP1105586,Auto Loan,66938.78,2024-12-09,Successful,Successful
LON_2D6B5287E6F1,PP1099627,Gold Loan,54538.48,2024-11-03,Successful,Successful
LON_4CA128802783,PP1063096,Credit Score,96648.62,2024-12-23,Failed,Server error
LON_71B21F885974,PP0008609,Credit Score,35022.58,2024-11-06,Successful,Successful
LON_9A9E7D36F7B4,PP1071313,Gold Loan,48463.35,2024-04-09,Successful,Successful
LON_8B948480DE63,PP1100299,Credit Score,5794.4,2024-06-02,Successful,Successful
LON_3380C6D5EB12,PP0009204,Gold Loan,5882.49,2024-03-20,Successful,Successful
LON_2E984EC8745E,PP0037123,Credit Score,18789.15,2024-12-15,Successful,Successful
LON_244DB6E88E40,PP0046731,Auto Loan,2861.98,2024-07-13,Successful,Successful
LON_032C770208C6,PP0011629,Gold Loan,63495.1,2024-10-26,Successful,Successful
LON_C1FA2CB203C3,PP0040139,Mutual Fund,11272.51,2024-04-24,Successful,Successful
LON_BBB4115D92DB,PP0020772,Gold Loan,10488.6,2024-05-23,Successful,Successful
LON_D4876EDA2617,PP0038219,Mutual Fund,12372.53,2024-06-06,Successful,Successful
LON_7C821739E4B8,PP1102719,Credit Score,28618.74,2024-12-13,Successful,Successful
LON_E27D3620F41C,PP1061085,Credit Score,36242.46,2024-06-28,Successful,Successful
LON_E99AAC15C0C9,PP1091214,Credit Score,86998.6,2024-10-05,Successful,Successful
LON_98803A308A27,PP0009335,Mutual Fund,25668.23,2024-08-06,Successful,Successful
LON_1EA57D508133,PP1061877,Gold Loan,76732.0,2024-07-18,Successful,Successful
LON_EF0EE8ABA25D,PP1076196,Auto Loan,62705.86,2024-10-24,Successful,Successful
LON_6D63EC0270AF,PP1088002,Gold Loan,52610.91,2024-07-31,Successful,Successful
LON_12022354842C,PP1094936,Mutual Fund,56314.37,2024-12-27,Failed,Wrong Info
LON_EFE51A79971B,PP1087252,Gold Loan,73658.49,2024-07-22,Failed,Wrong Info
LON_32C5F61C8EB4,PP0030603,Gold Loan,86251.6,2024-01-13,Successful,Successful
LON_827FA4D5E86E,PP1100081,Mutual Fund,30673.66,2024-10-04,Successful,Successful
LON_20B27B0F8910,PP0044028,Credit Score,2996.93,2024-12-06,Successful,Successful
LON_170A73AEB68A,PP0000028,Gold Loan,34934.6,2024-06-15,Successful,Successful
LON_40688156AF94,PP1076508,Auto Loan,17066.59,2024-06-18,Failed,Bank Denied
LON_40CE1BB64E0D,PP1068500,Auto Loan,47500.12,2024-03-02,Successful,Successful
LON_C451676BEAA5,PP1071295,Credit Score,40860.9,2024-01-08,Successful,Successful
LON_EC83EE0BD054,PP1084361,Gold Loan,7252.39,2024-12-04,Successful,Successful
LON_89B9AD60C8CC,PP1098430,Auto Loan,33298.01,2024-01-11,Successful,Successful
LON_0F8AB1D80ED4,PP0024520,Credit Score,74631.57,2024-10-23,Successful,Successful
LON_C8015EACD418,PP1102743,Auto Loan,81039.43,2024-12-13,Successful,Successful
LON_C3610FA957CD,PP0012568,Gold Loan,78699.7,2024-04-02,Successful,Successful
LON_7433892B0817,PP0038187,Mutual Fund,63888.5,2024-07-21,Successful,Successful
LON_7B8DDA1A0F4C,PP1050114,Credit Score,26819.27,2024-09-04,Successful,Successful
LON_6192101E06DE,PP1102484,Credit Score,2147.25,2024-12-21,Successful,Successful
LON_47AEC5AB671B,PP1068081,Credit Score,57623.89,2024-10-15,Successful,Successful
LON_1D1BE378B393,PP0000498,Mutual Fund,44425.32,2024-10-08,Successful,Successful
LON_C68B9A2AF7B1,PP0041825,Gold Loan,65094.66,2024-11-03,Successful,Successful
LON_E23FA10F13CC,PP0012452,Auto Loan,98868.67,2024-09-16,Successful,Successful
LON_65284D5CEC5A,PP0017375,Mutual Fund,85964.11,2024-12-01,Successful,Successful
LON_0C14EAE7CE0E,PP1054947,Gold Loan,24956.19,2024-05-23,Successful,Successful
LON_1A63ECE7CB76,PP1087680,Gold Loan,12281.52,2024-08-05,Successful,Successful
LON_B0EE4BF5107B,PP0018366,Credit Score,29582.03,2024-12-23,Successful,Successful
LON_613D40A3C8A4,PP0022258,Auto Loan,56130.7,2024-07-25,Successful,Successful
LON_475AC84DE9CA,PP1101903,Gold Loan,6059.07,2024-08-19,Successful,Successful
LON_A5F8E52685C2,PP0039810,Auto Loan,18685.69,2024-05-31,Successful,Successful
LON_9D61B2F0CDE3,PP1105970,Auto Loan,99130.74,2024-03-16,Successful,Successful
LON_B89F5F0F8217,PP0034151,Mutual Fund,4346.14,2024-04-25,Successful,Successful
LON_70337D56722E,PP0048266,Mutual Fund,42149.79,2024-09-06,Successful,Successful
LON_0AC0CA733AF1,PP0046107,Mutual Fund,50020.84,2024-03-16,Successful,Successful
LON_DAAD075C4190,PP0032060,Credit Score,23246.3,2024-12-28,Successful,Successful
LON_472EEC209EDD,PP1072691,Credit Score,41052.68,2024-11-26,Successful,Successful
LON_3E9A8F66E96D,PP1050324,Mutual Fund,86047.67,2024-05-23,Successful,Successful
LON_B8C3042CE58D,PP1053322,Mutual Fund,31113.89,2024-10-13,Successful,Successful
LON_34368B25F813,PP0028342,Gold Loan,81576.5,2024-09-19,Successful,Successful
LON_0C91ECE51E80,PP1077577,Gold Loan,18551.51,2024-06-08,Successful,Successful
LON_137B1FBC7B73,PP0020517,Auto Loan,27707.03,2024-08-16,Successful,Successful
LON_F7E8BADF282B,PP0003253,Credit Score,27642.37,2024-09-22,Successful,Successful
LON_C68BE1BD9FB8,PP0000518,Mutual Fund,52896.46,2024-02-27,Successful,Successful
LON_CF49AB244288,PP1100716,Mutual Fund,48973.83,2024-09-17,Successful,Successful
LON_2976AD602998,PP1078577,Mutual Fund,67915.77,2024-10-17,Successful,Successful
LON_71EE011057AD,PP0020821,Mutual Fund,3585.12,2024-04-19,Successful,Successful
LON_4CF87F42E537,PP1086621,Credit Score,83261.83,2024-10-09,Successful,Successful
LON_E306BEA36D29,PP0021638,Mutual Fund,21542.88,2024-11-13,Successful,Successful
LON_A26869183D7F,PP1088031,Gold Loan,5995.41,2024-01-07,Successful,Successful
LON_88DBA07F108A,PP1050446,Mutual Fund,71833.96,2024-03-13,Successful,Successful
LON_94987D98358F,PP1053977,Mutual Fund,33241.42,2024-04-04,Successful,Successful
LON_6DAD85F84A56,PP1051211,Gold Loan,48675.33,2024-05-08,Successful,Successful
LON_F7FB2EB95CBB,PP0015182,Gold Loan,72623.61,2024-06-27,Successful,Successful
LON_500F88C4A97E,PP0020446,Gold Loan,26905.5,2024-04-14,Successful,Successful
LON_2BBA6F9D3210,PP0006612,Mutual Fund,80028.93,2024-12-04,Successful,Successful
LON_D35D265042EE,PP1089695,Credit Score,55833.57,2024-06-21,Successful,Successful
LON_9CCB554E0472,PP0022528,Gold Loan,95768.64,2024-05-23,Successful,Successful
LON_12B35BFB3D54,PP0034848,Credit Score,10011.68,2024-12-03,Successful,Successful
LON_EF4C742AFF57,PP1066007,Credit Score,39312.98,2024-02-11,Successful,Successful
LON_0EB5E52F5604,PP0023310,Auto Loan,26796.76,2024-04-15,Successful,Successful
LON_DB55E46C8766,PP1104720,Gold Loan,77788.02,2024-05-08,Successful,Successful
LON_1F0944A10F5A,PP1058307,Credit Score,88196.01,2024-09-10,Successful,Successful
LON_BDBF9D66ED3B,PP0000493,Mutual Fund,74109.51,2024-07-06,Successful,Successful
LON_A5E44D1095F6,PP0036905,Gold Loan,6777.97,2024-06-14,Successful,Successful
LON_7EE3F8EDC77C,PP0028377,Gold Loan,74753.49,2024-10-28,Successful,Successful
LON_62DE0C995A46,PP1057118,Gold Loan,59479.98,2024-03-13,Successful,Successful
LON_991DBB5883A6,PP1075039,Auto Loan,42546.47,2024-12-13,Successful,Successful
LON_2C5533287FCD,PP1068680,Auto Loan,75422.16,2024-02-13,Successful,Successful
LON_9C672B576D35,PP1079930,Mutual Fund,44777.9,2024-07-22,Successful,Successful
LON_AD2DD0AF02E7,PP1060663,Mutual Fund,40245.41,2024-03-19,Successful,Successful
LON_9F8643CE5639,PP0003573,Credit Score,52214.41,2024-12-29,Successful,Successful
LON_D20306DE30E3,PP1089409,Gold Loan,4480.38,2024-10-03,Successful,Successful
LON_3F77BBB819CC,PP0024413,Mutual Fund,50211.6,2024-11-11,Successful,Successful
