Transaction_ID,User_ID,Insurance_Type,Premium,Date,Payment_Status,Reason
INS_14D534740924,PP0005186,Term Life,2860.73,2024-06-16,Successful,Successful
INS_A278985B844C,PP1077041,Car,6826.41,2024-09-05,Successful,Successful
INS_45212D6E8859,PP0012124,Car,4303.64,2024-01-09,Successful,Successful
INS_28CC2B195BCA,PP0010599,Car,2838.87,2024-12-12,Successful,Successful
INS_D7967572763F,PP0006804,Health,5230.57,2024-05-09,Successful,Successful
INS_1D74B4CC0503,PP0009566,Bike,18852.78,2024-06-10,Failed,Server error
INS_0FF82902CE4E,PP1077732,Health,13023.77,2024-09-23,Successful,Successful
INS_3A4D08669FFB,PP1093569,Term Life,16397.73,2024-05-07,Successful,Successful
INS_DF3447BDC38A,PP0028618,Car,18165.71,2024-04-22,Successful,Successful
INS_B356AE0AC99B,PP0021733,Term Life,12051.19,2024-01-06,Successful,Successful
INS_DCC0515082E8,PP1082750,Health,18118.26,2024-07-18,Successful,Successful
INS_7D2A5F89C2FF,PP1094657,Health,19659.37,2024-04-01,Successful,Successful
INS_D1C5A1C04EA2,PP1099561,Health,16453.05,2024-11-21,Successful,Successful
INS_4C4C09F9AC55,PP1098345,Health,17859.73,2024-07-03,Successful,Successful
INS_F71FB4FC6B80,PP0013412,Health,2124.28,2024-08-28,Successful,Successful
INS_4FBC826DCB83,PP1088703,Term Life,2493.8,2024-06-21,Successful,Successful
INS_B9424535BF3C,PP0041506,Car,10880.92,2024-09-17,Successful,Successful
INS_6A0994E64935,PP1098392,Term Life,16264.18,2024-12-06,Successful,Successful
INS_EC2F26ED63FB,PP0030201,Car,15634.03,2024-11-17,Successful,Successful
INS_85B41962F705,PP0035561,Car,6054.11,2024-11-29,Successful,Successful
INS_05E500FF7F94,PP1074498,Term Life,13394.92,2024-10-28,Successful,Successful
INS_A8DBAEDB9030,PP1098549,Bike,13841.69,2024-05-15,Successful,Successful
INS_6611F7A91452,PP1100640,Term Life,15416.67,2024-09-14,Successful,Successful
INS_12231D762A71,PP1095988,Bike,1484.73,2024-12-03,Successful,Successful
INS_98FCD7BE5515,PP0007822,Term Life,14014.24,2024-11-03,Successful,Successful
INS_293805D951CF,PP1096213,Bike,11419.9,2024-06-05,Successful,Successful
INS_2DC960EE7813,PP1067595,Bike,15570.52,2024-08-19,Successful,Successful
INS_4456A1DDA2FD,PP1100012,Health,2895.21,2024-07-25,Successful,Successful
INS_3E80CEA88D81,PP1070909,Bike,13209.95,2024-09-12,Successful,Successful
INS_43922B07EA56,PP1051838,Health,992.67,2024-09-25,Successful,Successful
INS_4F264167CE8B,PP1065737,Car,8159.69,2024-09-07,Successful,Successful
INS_F309162D4E83,PP0020794,Car,11806.35,2024-01-19,Successful,Successful
INS_C2DC7C8B8B56,PP0019639,Bike,19981.07,2024-04-24,Successful,Successful
INS_D30D90BDBE27,PP1071959,Health,11237.12,2024-11-27,Successful,Successful
INS_DE695A64619B,PP0046306,Bike,13611.36,2024-12-19,Successful,Successful
INS_278A0F65115B,PP1054332,Car,7849.2,2024-10-27,Successful,Successful
INS_F448316652B3,PP1083978,Health,4293.61,2024-04-27,Successful,Successful
INS_6006DB4FA84A,PP0029881,Term Life,13374.02,2024-11-27,Successful,Successful
INS_C85E46023465,PP1083799,Term Life,13589.91,2024-10-16,Successful,Successful
INS_E285AC58D1B8,PP1095084,Health,4197.46,2024-08-13,Successful,Successful
INS_C8E417170843,PP1072210,Term Life,6120.16,2024-10-04,Successful,Successful
INS_4B49667918B1,PP0046866,Bike,4252.4,2024-06-19,Successful,Successful
INS_25A786864823,PP1070459,Term Life,18107.91,2024-07-01,Successful,Successful
INS_AABCCAB63EEB,PP0009937,Bike,12530.44,2024-04-12,Successful,Successful
INS_6603B8EA3052,PP1078741,Bike,7300.95,2024-02-22,Successful,Successful
INS_F52D7547FECC,PP1065151,Health,17941.17,2024-01-09,Successful,Successful
INS_A022371D0AEB,PP0019648,Bike,7036.33,2024-10-21,Successful,Successful
INS_A73AF5DCFF34,PP1091639,Term Life,15924.17,2024-04-26,Successful,Successful
INS_F9BADD887643,PP1091276,Term Life,19753.09,2024-12-20,Successful,Successful
INS_CEA1E5D0BEAF,PP1107011,Health,8816.39,2024-03-05,Successful,Successful
INS_C0C8B1485C27,PP0026223,Health,6612.28,2024-07-18,Successful,Successful
INS_EF9420BAADF5,PP0024751,Car,18314.64,2024-08-10,Successful,Successful
INS_063B4CD36ECF,PP0041002,Bike,6846.36,2024-03-23,Successful,Successful
INS_7FDA9B3669AB,PP0024650,Bike,12676.27,2024-03-04,Successful,Successful
INS_D44FEF7CFC31,PP0009617,Term Life,8721.74,2024-05-17,Successful,Successful
INS_2AF3161E215B,PP0047254,Term Life,13213.45,2024-08-04,Successful,Successful
INS_7B9E6242C279,PP1063305,Term Life,13228.08,2024-03-22,Successful,Successful
INS_C6F2DE1FA716,PP0045174,Term Life,3083.02,2024-04-08,Successful,Successful
INS_C6E5F47CCA88,PP0035816,Term Life,1864.29,2024-05-27,Successful,Successful
INS_C44D73145FF9,PP1069651,Bike,1983.1,2024-11-05,Successful,Successful
INS_66EB2C63EC37,PP1052170,Term Life,8415.62,2024-06-26,Successful,Successful
INS_883F382FA3DA,PP0033961,Health,1314.66,2024-08-29,Successful,Successful
INS_EC995B7BBD94,PP1073872,Health,10728.2,2024-03-28,Successful,Successful
INS_9FBEEE4BC9C6,PP1091603,Car,9211.0,2024-06-10,Successful,Successful
INS_D1D9241B0331,PP1066010,Bike,16462.91,2024-12-09,Successful,Successful
INS_60602C08FAF1,PP0003525,Term Life,11251.88,2024-06-11,Successful,Successful
INS_F6F728CF2E20,PP0019691,Car,8362.47,2024-12-18,Successful,Successful
INS_75ACFEDE8B06,PP1057621,Term Life,6936.68,2024-06-29,Successful,Successful
INS_265E4E18901D,PP1090743,Bike,15749.74,2024-12-13,Successful,Successful
INS_B544253D968B,PP0020098,Bike,19723.65,2024-02-05,Successful,Successful
INS_E5E11FD272D8,PP1097133,Term Life,19003.41,2024-03-26,Successful,Successful
INS_51FD69036AA5,PP1082414,Health,18314.24,2024-06-20,Successful,Successful
INS_51241A8A445A,PP0032088,Term Life,5979.03,2024-05-14,Successful,Successful
INS_67EC886DB2C8,PP0026127,Bike,834.02,2024-04-14,Successful,Successful
INS_D7D068798751,PP1064927,Health,10487.46,2024-01-18,Successful,Successful
INS_4F122359F1FA,PP1102456,Health,2120.49,2024-09-23,Successful,Successful
INS_B8DB5FE6531A,PP1084735,Bike,7447.32,2024-04-19,Successful,Successful
INS_DFB8B0BC270B,PP1102749,Term Life,6912.78,2024-06-14,Failed,Insufficient amount
INS_3088312F59F7,PP1051494,Bike,18276.5,2024-08-30,Successful,Successful
INS_3EB93A09B35E,PP1086255,Health,14079.36,2024-06-21,Successful,Successful
INS_04AF85DF5BA7,PP1106556,Bike,16960.67,2024-03-17,Successful,Successful
INS_5522967C5892,PP1099207,Health,3597.69,2024-06-13,Successful,Successful
INS_D0AFB5B283DF,PP0040127,Health,13360.83,2024-08-17,Successful,Successful
INS_C20451330799,PP1096782,Bike,3716.73,2024-09-04,Successful,Successful
INS_D85CE842938F,PP1101222,Term Life,19613.63,2024-03-15,Successful,Successful
INS_880A9B3A8E3A,PP1082619,Health,3811.49,2024-12-20,Successful,Successful
INS_D63F0ECA2784,PP1053398,Bike,17825.48,2024-01-16,Successful,Successful
INS_85CAB6F5A119,PP0024444,Bike,19801.94,2024-01-28,Successful,Successful
INS_E10709594D05,PP1088313,Term Life,12667.51,2024-12-21,Successful,Successful
INS_80E39A638C2A,PP1081428,Bike,9014.91,2024-04-12,Successful,Successful
INS_BCAFB4793D0B,PP0012431,Bike,17092.53,2024-04-27,Successful,Successful
INS_4FF1F93C3315,PP0012559,Term Life,5883.77,2024-08-09,Successful,Successful
INS_554B030FD9F4,PP1095243,Bike,19800.23,2024-01-23,Successful,Successful
INS_8B4D22F98C36,PP1093377,Health,5045.13,2024-05-20,Successful,Successful
INS_C84D57F38CDE,PP1069466,Term Life,13926.67,2024-04-09,Successful,Successful
INS_F7BE0E93847E,PP0048619,Health,4914.19,2024-09-10,Successful,Successful
INS_9A4C07E32A3C,PP1062202,Term Life,4678.1,2024-03-21,Successful,Successful
INS_A5E02FB18AAB,PP0022898,Health,11485.42,2024-04-17,Successful,Successful
INS_1789E5776AC7,PP0016851,Health,1046.55,2024-06-03,Successful,Successful
INS_EC8A87BD4F42,PP1053262,Term Life,15783.09,2024-10-05,Successful,Successful
INS_35DAA4EE0B8C,PP0000698,Term Life,5188.84,2024-03-19,Successful,Successful
INS_2FEE33D7FF2C,PP1082535,Health,11564.54,2024-08-13,Successful,Successful
INS_2B3C4EB0AD1C,PP0038985,Health,16160.21,2024-11-13,Successful,Successful
INS_72DDAC961514,PP1106487,Term Life,10830.25,2024-01-25,Successful,Successful
INS_7698FC47F76E,PP0010439,Health,15888.77,2024-10-06,Successful,Successful
INS_E35AE04CE75B,PP0043919,Bike,4983.88,2024-05-16,Successful,Successful
INS_B31C1A4E1CBA,PP0033671,Health,6919.05,2024-05-17,Successful,Successful
INS_EEF343608FBD,PP0040117,Health,4482.69,2024-02-01,Successful,Successful
INS_29711BC4D111,PP0042576,Health,18531.89,2024-12-13,Successful,Successful
INS_22C3CE4D45F9,PP1105732,Bike,4982.24,2024-06-01,Successful,Successful
INS_450C786332D2,PP0031352,Car,10054.01,2024-08-15,Successful,Successful
INS_D87E4F5AFD06,PP0013112,Bike,19103.78,2024-03-22,Successful,Successful
INS_91761C45B8C3,PP1074176,Car,15851.24,2024-02-15,Successful,Successful
INS_E141E6817EAD,PP1063760,Term Life,9057.34,2024-04-13,Successful,Successful
INS_933CF06288C6,PP0032449,Bike,18131.73,2024-11-19,Successful,Successful
INS_364EF47EDFF9,PP0013229,Car,10083.51,2024-01-06,Successful,Successful
INS_C592BE5198B2,PP0037695,Term Life,4802.19,2024-02-29,Successful,Successful
INS_C3091D9275E5,PP0035797,Term Life,1820.5,2024-05-29,Successful,Successful
INS_80A3104DF246,PP0009473,Bike,8436.43,2024-02-17,Successful,Successful
INS_5952209D0D99,PP1092121,Health,1316.99,2024-04-17,Successful,Successful
INS_6D1BAD1D4EE3,PP0028720,Health,19879.31,2024-12-18,Successful,Successful
INS_1221AFE8A833,PP0047330,Car,12881.08,2024-06-24,Successful,Successful
INS_8FCE39B5FC39,PP0019074,Bike,7674.7,2024-05-25,Successful,Successful
INS_FDFBC700D2F4,PP1086094,Bike,4286.95,2024-09-15,Successful,Successful
INS_BB5E64E492AD,PP0024582,Term Life,14962.86,2024-05-15,Successful,Successful
INS_3D87F950C8A9,PP1067298,Term Life,8377.14,2024-09-30,Successful,Successful
INS_0C27E3B15242,PP1086627,Health,4592.98,2024-10-19,Successful,Successful
INS_DA9889AC5A9B,PP1081011,Term Life,12708.53,2024-03-15,Successful,Successful
INS_FE6F3C114B43,PP0007229,Bike,11872.08,2024-02-12,Successful,Successful
INS_2F16330AD461,PP1062743,Health,7911.15,2024-07-09,Successful,Successful
INS_976E7EABDBD8,PP1071981,Car,15613.82,2024-07-03,Successful,Successful
INS_C2BF7BF22FA1,PP0029604,Health,9765.43,2024-01-08,Successful,Successful
INS_98394058F083,PP0032147,Bike,15001.45,2024-01-15,Successful,Successful
INS_65DE23DFBB5E,PP0044680,Term Life,4215.54,2024-10-14,Successful,Successful
INS_A6C0B0351DC5,PP0012183,Bike,14997.23,2024-12-05,Successful,Successful
INS_C8950DDEE2EC,PP1086745,Health,2389.53,2024-07-07,Successful,Successful
INS_1C2C9EF7171F,PP0032804,Health,13294.63,2024-01-16,Successful,Successful
INS_ACCB54DD5464,PP0015767,Health,18628.26,2024-01-06,Successful,Successful
INS_9C8C6C13CF19,PP1084510,Bike,10667.81,2024-03-12,Successful,Successful
INS_87271B5B6D42,PP1080820,Health,4329.85,2024-12-09,Failed,Server error
INS_5277D3862A1A,PP1074716,Bike,3922.04,2024-10-04,Successful,Successful
INS_8C68F3DC5B42,PP1092942,Car,9726.74,2024-11-03,Successful,Successful
INS_089EB88910C3,PP0032508,Bike,8459.78,2024-02-02,Successful,Successful
INS_57B3C04EACDC,PP0017905,Term Life,6310.15,2024-12-27,Successful,Successful
INS_20CD43526BAA,PP0037803,Health,9820.58,2024-04-26,Successful,Successful
INS_FDF957127458,PP0039800,Term Life,17938.79,2024-07-30,Successful,Successful
INS_401E8F25CD71,PP1090261,Term Life,2587.78,2024-09-25,Successful,Successful
INS_E00D1523744F,PP1082166,Health,15674.98,2024-01-28,Successful,Successful
INS_B0A19482AE4B,PP0017155,Car,8043.53,2024-07-14,Successful,Successful
INS_DE38FC274550,PP0033414,Bike,18300.23,2024-06-26,Successful,Successful
INS_EBA1710BB65B,PP0001840,Health,17888.88,2024-03-23,Successful,Successful
INS_403EA2B8B43E,PP1072134,Term Life,9481.53,2024-10-24,Successful,Successful
INS_E2673755196E,PP1052496,Car,8804.17,2024-05-11,Successful,Successful
INS_9937DE18DBC6,PP0043247,Health,19809.04,2024-05-10,Successful,Successful
INS_7C037F753D1E,PP0015534,Health,2264.69,2024-03-14,Successful,Successful
INS_59EFBDBDE868,PP1056099,Bike,3172.44,2024-06-09,Successful,Successful
INS_E62B5438B8C8,PP1065113,Bike,993.65,2024-01-11,Successful,Successful
INS_4033C6640AE7,PP0005236,Health,11146.92,2024-07-25,Successful,Successful
INS_32E3D0CCE03D,PP1092397,Bike,13947.46,2024-01-22,Successful,Successful
INS_296E95968E6F,PP1098348,Bike,15331.81,2024-10-16,Successful,Successful
INS_447DD5A272C0,PP1102009,Car,4717.87,2024-10-14,Successful,Successful
INS_2E1D92BF3396,PP1096962,Bike,19019.15,2024-11-20,Successful,Successful
INS_6D3448797074,PP0023209,Bike,4540.02,2024-12-06,Failed,Wrong PIN
INS_BD067B18CB1E,PP1066204,Car,7961.57,2024-11-22,Successful,Successful
INS_3F3D99D8E1FB,PP1103178,Bike,3784.59,2024-03-24,Successful,Successful
INS_04777B7ED071,PP0015737,Term Life,14656.75,2024-12-13,Successful,Successful
INS_FFFD91F91023,PP0046620,Health,1146.54,2024-10-22,Successful,Successful
INS_D47B20C1E77A,PP1058250,Health,16989.68,2024-08-01,Successful,Successful
INS_BFE4A46FC308,PP1089916,Bike,1680.06,2024-02-04,Successful,Successful
INS_33A0A9A5942A,PP0017747,Term Life,5830.73,2024-04-23,Successful,Successful
INS_4128899B86AB,PP1087546,Bike,4999.68,2024-01-08,Successful,Successful
INS_E2ECB91157C4,PP0047965,Bike,18736.8,2024-01-21,Successful,Successful
INS_3A36C5C11E68,PP1053564,Term Life,13891.37,2024-01-09,Successful,Successful
INS_E0BD545FE1C5,PP0043383,Term Life,6540.36,2024-12-27,Successful,Successful
INS_2851F9104DD6,PP1075380,Term Life,8560.29,2024-06-02,Successful,Successful
INS_238C953EA232,PP0036429,Car,11280.77,2024-01-16,Successful,Successful
INS_7C77E14F9AC4,PP1084412,Health,4728.7,2024-11-06,Successful,Successful
INS_829BCF17EA93,PP0031918,Car,11949.42,2024-01-23,Successful,Successful
INS_FC087988ABA0,PP0009931,Health,9248.63,2024-05-23,Successful,Successful
INS_6C005A10DEEA,PP1102546,Health,11251.48,2024-06-27,Successful,Successful
INS_70C5C8E5A453,PP1049540,Health,15207.24,2024-10-08,Successful,Successful
INS_2112A623C104,PP1100904,Health,10998.67,2024-02-26,Successful,Successful
INS_DACE5DF88C98,PP1104897,Term Life,11898.21,2024-06-16,Successful,Successful
INS_A65E4772A937,PP0013397,Health,3816.45,2024-04-22,Successful,Successful
INS_E3C4A68722AE,PP0009813,Term Life,8916.44,2024-06-18,Successful,Successful
INS_6CD08828A1CE,PP1088189,Health,19082.7,2024-11-17,Successful,Successful
INS_2648FDF5DEDC,PP0048591,Car,13651.29,2024-02-13,Successful,Successful
INS_48E598381947,PP0039441,Bike,2231.28,2024-04-20,Successful,Successful
INS_8FF59609F33B,PP1101934,Bike,10746.95,2024-11-06,Successful,Successful
INS_0331D6664B2C,PP1102879,Health,9473.16,2024-02-16,Successful,Successful
INS_6EBFFD55E198,PP1057257,Car,2355.79,2024-04-14,Successful,Successful
INS_C804FE76C56A,PP1100016,Car,18362.34,2024-06-14,Successful,Successful
INS_1C595B0B3C56,PP1068137,Bike,7370.81,2024-03-11,Successful,Successful
INS_4B5A51C3C7AB,PP0028402,Health,10174.34,2024-08-22,Successful,Successful
INS_39D38343A849,PP1077892,Term Life,12636.13,2024-09-12,Successful,Successful
INS_0E3ECDC3D376,PP1093206,Health,12563.48,2024-03-26,Successful,Successful
INS_3AAB47133681,PP1084523,Bike,14954.12,2024-02-12,Successful,Successful
INS_7AE90FCEE37F,PP0015134,Term Life,2910.88,2024-09-05,Successful,Successful
INS_4CAA8BDD5282,PP1106317,Bike,18164.69,2024-06-06,Successful,Successful
INS_5935BCFE69FF,PP1089022,Car,13421.73,2024-12-29,Successful,Successful
INS_674B135F31ED,PP0022460,Car,13878.61,2024-05-01,Successful,Successful
INS_037909DC4268,PP1062137,Term Life,14744.41,2024-03-06,Failed,Server error
INS_25439D1697E2,PP1059556,Car,12928.01,2024-01-04,Successful,Successful
INS_884DDC1DD0BF,PP1063030,Bike,17628.15,2024-05-13,Successful,Successful
INS_B55EC1EF9C65,PP1057592,Health,10492.23,2024-06-02,Successful,Successful
INS_DDCF329D411F,PP1052409,Car,6162.29,2024-07-28,Successful,Successful
INS_EC37714E6CD7,PP1078425,Car,11623.07,2024-01-13,Successful,Successful
INS_3071CD1C12A0,PP1076035,Health,2300.09,2024-10-14,Successful,Successful
INS_07A0EB6B8A5D,PP1089719,Term Life,1700.8,2024-01-11,Successful,Successful
INS_C3F9A30C3458,PP0021124,Term Life,9810.61,2024-06-03,Successful,Successful
INS_525267A1C121,PP0026682,Car,15506.76,2024-03-14,Successful,Successful
INS_37B82B2827B8,PP1104884,Health,18208.88,2024-08-19,Successful,Successful
INS_AE6271C7E8F2,PP1087137,Term Life,871.67,2024-09-17,Failed,Wrong PIN
INS_5EA863C666E7,PP1059899,Term Life,11614.38,2024-01-13,Successful,Successful
INS_AA28F6624687,PP1049453,Bike,12161.98,2024-03-30,Successful,Successful
INS_FDB39BEABD06,PP0033409,Bike,1762.62,2024-04-27,Failed,Insufficient amount
INS_8777CE2A4F75,PP0025967,Term Life,7307.72,2024-07-16,Successful,Successful
INS_BE63C84863E7,PP1068121,Term Life,5160.56,2024-07-13,Successful,Successful
INS_4C77757E699C,PP0021359,Health,1974.25,2024-12-22,Successful,Successful
INS_B3CD4B080361,PP0025552,Term Life,15123.76,2024-03-07,Successful,Successful
INS_B9C2ED8B8B15,PP0023451,Health,12787.15,2024-07-10,Successful,Successful
INS_F4D9ACB78716,PP0038269,Car,18366.52,2024-05-20,Successful,Successful
INS_F0DEAC2FC20C,PP0043138,Bike,15993.57,2024-11-15,Successful,Successful
INS_F508B9426F6D,PP1082745,Term Life,9644.65,2024-07-17,Successful,Successful
INS_2679B00CD7D5,PP1071834,Car,10924.48,2024-09-08,Successful,Successful
INS_5223558122E0,PP1098486,Health,15673.03,2024-08-12,Successful,Successful
INS_B87DB16FB4A6,PP0040191,Car,11964.8,2024-08-31,Successful,Successful
INS_4C8829165A24,PP0010647,Bike,18271.58,2024-08-23,Successful,Successful
INS_DF3530501ADE,PP1060392,Bike,692.78,2024-04-24,Successful,Successful
INS_51F6A0C95205,PP0010564,Health,3329.94,2024-01-30,Successful,Successful
INS_E5DEAA7A3FCE,PP1106946,Term Life,12027.56,2024-09-16,Successful,Successful
INS_AADF87551D42,PP1063115,Car,16853.57,2024-06-06,Successful,Successful
INS_55AA3BE5EB8B,PP1106363,Health,13896.97,2024-03-12,Successful,Successful
INS_B544468EF978,PP1064375,Car,3699.75,2024-06-30,Successful,Successful
INS_BDD750BC340D,PP1057537,Term Life,4617.06,2024-09-27,Successful,Successful
INS_A49DAB841E1C,PP1097819,Health,16793.23,2024-01-21,Successful,Successful
INS_1E17022AA899,PP0029161,Health,8710.26,2024-08-25,Successful,Successful
INS_1D9E2720D94B,PP1057216,Car,18781.81,2024-01-12,Successful,Successful
INS_F32C125FA6B3,PP0035782,Term Life,9113.15,2024-09-28,Successful,Successful
INS_7AC1D957A7B7,PP1105317,Bike,8691.09,2024-03-05,Successful,Successful
INS_155F6C4E6A25,PP1066488,Bike,2307.35,2024-05-07,Successful,Successful
INS_4991B114EDE5,PP1054091,Term Life,19173.13,2024-02-04,Successful,Successful
INS_E35665E3F32E,PP1086764,Car,6634.11,2024-10-08,Successful,Successful
INS_4E0D8E6DDE00,PP0015643,Car,18964.13,2024-03-03,Successful,Successful
INS_056B74F03931,PP1084783,Bike,10174.6,2024-07-13,Successful,Successful
INS_EC9352587EA7,PP0032296,Term Life,3280.02,2024-11-23,Successful,Successful
INS_7F68272D3953,PP1052136,Health,2015.15,2024-10-19,Successful,Successful
INS_7CE4B7116A6D,PP0049651,Car,7403.62,2024-06-21,Successful,Successful
INS_2C5130EB6D14,PP1069914,Term Life,18171.44,2024-06-01,Successful,Successful
INS_BA36A4C7C8D2,PP0031457,Term Life,16080.83,2024-07-02,Successful,Successful
INS_2475B816A31F,PP1098701,Bike,11588.14,2024-01-05,Successful,Successful
INS_4E9E066AF38F,PP1049093,Health,8841.34,2024-06-12,Successful,Successful
INS_4455949E11BF,PP1106194,Car,10085.95,2024-02-27,Successful,Successful
INS_C4A61733F0B0,PP1099208,Term Life,3190.77,2024-11-25,Successful,Successful
INS_58E86FD7813D,PP1086279,Bike,14250.06,2024-06-16,Successful,Successful
INS_D1975783F6FA,PP0000738,Car,3580.58,2024-02-14,Successful,Successful
INS_079DADA9E3D2,PP1082154,Health,1341.62,2024-03-21,Successful,Successful
INS_18D5C8015A13,PP1099372,Bike,9849.52,2024-09-23,Successful,Successful
INS_E4B137666D52,PP1106448,Term Life,6731.25,2024-11-17,Successful,Successful
INS_0686538573E5,PP1070783,Term Life,6287.32,2024-09-20,Successful,Successful
INS_E513D45A05F8,PP0003159,Bike,6565.25,2024-10-09,Successful,Successful
INS_272FC9BBD57B,PP0004515,Car,574.93,2024-04-28,Successful,Successful
